汽机旁路系统蒸汽阀平均开度,稳压器喷淋阀平均开度,上充流量调节阀开度,电加热开启数量,一环路冷热段平均值,堆芯出口温度平均值,一回路压力平均值,ΔTsat平均值
32.56013333333333,0.0,12.3649,0,217.156,217.7475,4.02135,34.2355
32.56013333333333,0.0,12.365,0,217.1565,217.7475,4.02177,34.24
32.56013333333333,0.0,12.3651,0,217.1565,217.7475,4.02211,34.2461
32.56013333333333,0.0,12.3652,0,217.1565,217.7475,4.02239,34.2519
32.570299999999996,0.0,12.3653,0,217.15699999999998,217.7475,4.0229,34.2576
32.580466666666666,0.0,12.3654,0,217.15699999999998,217.748,4.02336,34.2627
32.580466666666666,0.0,12.3655,0,217.1575,217.748,4.02409,34.2737
32.580466666666666,0.0,12.3656,0,217.1575,217.748,4.02431,34.2797
32.580466666666666,0.0,12.3657,0,217.1575,217.74849999999998,4.02449,34.2835
32.580466666666666,0.0,12.3658,0,217.15800000000002,217.74849999999998,4.02504,34.2885
32.580466666666666,0.0,12.3658,0,217.15800000000002,217.74849999999998,4.02549,34.2949
32.580466666666666,0.0,12.3659,0,217.1585,217.74849999999998,4.0262,34.3034
32.580466666666666,0.0,12.366,0,217.159,217.74849999999998,4.0267,34.3115
32.59063333333334,0.0,12.3661,0,217.159,217.74849999999998,4.02687,34.3177
32.6008,0.0,12.3662,0,217.159,217.74849999999998,4.02743,34.3227
32.6008,0.0,12.3663,0,217.159,217.74849999999998,4.02781,34.3269
32.6008,0.0,12.3664,0,217.16,217.74849999999998,4.02831,34.3344
32.6008,0.0,12.3665,0,217.16,217.74849999999998,4.02863,34.3398
32.6008,0.0,12.3666,0,217.16,217.74849999999998,4.02903,34.3473
32.6008,0.0,12.3667,0,217.16,217.74849999999998,4.02955,34.3525
32.6008,0.0,12.3668,0,217.1605,217.74849999999998,4.02994,34.3602
32.6008,0.0,12.3668,0,217.1605,217.74849999999998,4.03052,34.366
32.61096666666666,0.0,12.3669,0,217.1605,217.74849999999998,4.03078,34.3709
32.62116666666667,0.0,12.367,0,217.161,217.74849999999998,4.03142,34.3776
32.62116666666667,0.0,12.3671,0,217.161,217.749,4.0319,34.3869
32.62116666666667,0.0,12.3672,0,217.1615,217.749,4.03226,34.3945
32.62116666666667,0.0,12.3673,0,217.1615,217.749,4.03239,34.3988
32.62116666666667,0.0,12.3674,0,217.1615,217.749,4.03272,34.3992
32.62116666666667,0.0,12.3675,0,217.162,217.749,4.03353,34.406
32.62116666666667,0.0,12.3676,0,217.1625,217.749,4.03406,34.4168
32.62116666666667,0.0,12.3677,0,217.1625,217.749,4.03438,34.4218
32.63133333333334,0.0,12.3678,0,217.1625,217.749,4.03478,34.4293
32.6415,0.0,12.3678,0,217.1625,217.749,4.03517,34.433
32.6415,0.0,12.3679,0,217.1625,217.749,4.03561,34.4417
32.6415,0.0,12.368,0,217.163,217.749,4.03596,34.4456
32.6415,0.0,12.3681,0,217.163,217.749,4.03645,34.4524
32.6415,0.0,12.3682,0,217.1635,217.749,4.0369,34.458
32.6415,0.0,12.3683,0,217.1635,217.7495,4.03729,34.4646
32.6415,0.0,12.3684,0,217.1635,217.7495,4.0379,34.4712
32.6415,0.0,12.3685,0,217.164,217.7495,4.03826,34.4789
32.6415,0.0,12.3686,0,217.164,217.7495,4.03859,34.4852
32.651666666666664,0.0,12.3687,0,217.164,217.7495,4.03906,34.4894
32.661833333333334,0.0,12.3688,0,217.1645,217.7495,4.03956,34.4967
32.661833333333334,0.0,12.3688,0,217.1645,217.7495,4.03997,34.5033
32.661833333333334,0.0,12.3689,0,217.16500000000002,217.7495,4.04043,34.5093
32.661833333333334,0.0,12.369,0,217.16500000000002,217.7495,4.04075,34.5147
32.661833333333334,0.0,12.3691,0,217.16500000000002,217.7495,4.04129,34.5228
32.661833333333334,0.0,12.3692,0,217.16500000000002,217.7495,4.04169,34.5292
32.661833333333334,0.0,12.3693,0,217.16500000000002,217.7495,4.04204,34.5343
32.661833333333334,0.0,12.3694,0,217.16500000000002,217.7495,4.04239,34.539
32.661833333333334,0.0,12.3695,0,217.1655,217.7495,4.04287,34.5453
32.661833333333334,0.0,12.3696,0,217.166,217.7495,4.04336,34.5524
32.661833333333334,0.0,12.3696,0,217.166,217.749,4.04379,34.5585
32.661833333333334,0.0,12.3697,0,217.166,217.749,4.04416,34.5646
32.672000000000004,0.0,12.3698,0,217.166,217.749,4.0446,34.57
32.672000000000004,0.0,12.3698,0,217.1665,217.749,4.04519,34.5763
32.68216666666667,0.0,12.3699,0,217.1665,217.749,4.0456,34.5837
32.68216666666667,0.0,12.37,0,217.167,217.749,4.04605,34.59
32.68216666666667,0.0,12.3701,0,217.1665,217.749,4.04636,34.5958
32.68216666666667,0.0,12.3702,0,217.167,217.749,4.04677,34.6013
32.68216666666667,0.0,12.3703,0,217.167,217.749,4.04724,34.6078
32.68216666666667,0.0,12.3704,0,217.1675,217.749,4.04773,34.6143
32.68216666666667,0.0,12.3705,0,217.1675,217.749,4.04814,34.6223
32.68216666666667,0.0,12.3705,0,217.1675,217.749,4.04855,34.6269
32.68216666666667,0.0,12.3706,0,217.1675,217.74849999999998,4.049,34.6332
32.68216666666667,0.0,12.3707,0,217.1675,217.74849999999998,4.0493,34.6386
32.68216666666667,0.0,12.3708,0,217.1675,217.74849999999998,4.0498,34.6446
32.68216666666667,0.0,12.3709,0,217.168,217.74849999999998,4.05025,34.6512
32.68216666666667,0.0,12.371,0,217.1685,217.74849999999998,4.05063,34.6577
32.68216666666667,0.0,12.3711,0,217.1685,217.74849999999998,4.05094,34.6628
32.69233333333333,0.0,12.3712,0,217.1685,217.74849999999998,4.05143,34.6685
32.69233333333333,0.0,12.3713,0,217.1685,217.74849999999998,4.05186,34.674
32.70253333333333,0.0,12.3713,0,217.1685,217.74849999999998,4.05234,34.6816
32.70253333333333,0.0,12.3714,0,217.1685,217.74849999999998,4.05274,34.6875
32.70253333333333,0.0,12.3715,0,217.16899999999998,217.74849999999998,4.0532,34.6938
32.70253333333333,0.0,12.3716,0,217.16899999999998,217.74849999999998,4.05364,34.7
32.70253333333333,0.0,12.3717,0,217.1695,217.74849999999998,4.05407,34.7063
32.70253333333333,0.0,12.3718,0,217.16899999999998,217.74849999999998,4.05441,34.7117
32.70253333333333,0.0,12.3719,0,217.1695,217.74849999999998,4.0549,34.718
32.70253333333333,0.0,12.372,0,217.1695,217.74849999999998,4.05534,34.7251
32.70253333333333,0.0,12.3721,0,217.1695,217.74849999999998,4.05575,34.7302
32.70253333333333,0.0,12.3721,0,217.17000000000002,217.74849999999998,4.05623,34.7371
32.70253333333333,0.0,12.3722,0,217.17000000000002,217.74849999999998,4.05667,34.7437
32.70253333333333,0.0,12.3723,0,217.17000000000002,217.748,4.05708,34.7498
32.70253333333333,0.0,12.3724,0,217.17000000000002,217.748,4.05741,34.7557
32.70253333333333,0.0,12.3725,0,217.17000000000002,217.748,4.05789,34.7618
32.70253333333333,0.0,12.3726,0,217.17000000000002,217.748,4.0583,34.7684
32.70253333333333,0.0,12.3727,0,217.17000000000002,217.748,4.05872,34.7738
32.70253333333333,0.0,12.3728,0,217.1705,217.7475,4.05915,34.7804
32.70253333333333,0.0,12.3729,0,217.171,217.7475,4.05959,34.7869
32.712700000000005,0.0,12.3729,0,217.171,217.7475,4.06001,34.7926
32.712700000000005,0.0,12.373,0,217.171,217.7475,4.06042,34.7981
32.712700000000005,0.0,12.3731,0,217.171,217.7475,4.06086,34.805
32.72286666666667,0.0,12.3732,0,217.171,217.7475,4.06119,34.8101
32.72286666666667,0.0,12.3733,0,217.171,217.7475,4.06162,34.8157
32.72286666666667,0.0,12.3734,0,217.171,217.7475,4.06202,34.8219
32.72286666666667,0.0,12.3735,0,217.171,217.7475,4.06248,34.8279
32.72286666666667,0.0,12.3735,0,217.1715,217.7475,4.06288,34.834
32.72286666666667,0.0,12.3736,0,217.17200000000003,217.7475,4.06333,34.8406
32.72286666666667,0.0,12.3737,0,217.17200000000003,217.7475,4.0637,34.8474
32.72286666666667,0.0,12.3738,0,217.17200000000003,217.747,4.06412,34.8528
32.72286666666667,0.0,12.3739,0,217.17200000000003,217.747,4.06451,34.8581
32.72286666666667,0.0,12.374,0,217.17200000000003,217.747,4.06499,34.8646
32.72286666666667,0.0,12.3741,0,217.17200000000003,217.747,4.06541,34.8713
32.72286666666667,0.0,12.3742,0,217.17200000000003,217.74650000000003,4.06575,34.8767
32.72286666666667,0.0,12.3743,0,217.17200000000003,217.74650000000003,4.06615,34.8818
32.72286666666667,0.0,12.3744,0,217.1725,217.74650000000003,4.06669,34.8893
32.72286666666667,0.0,12.3744,0,217.1725,217.74650000000003,4.06703,34.8947
32.72286666666667,0.0,12.3745,0,217.1725,217.74650000000003,4.06749,34.9007
32.72286666666667,0.0,12.3746,0,217.1725,217.74650000000003,4.06791,34.9074
32.72286666666667,1.0,12.3747,0,217.1725,217.74650000000003,4.06807,34.9055
32.72286666666667,1.0,12.3748,0,217.1745,217.74650000000003,4.06892,34.9179
32.72286666666667,1.0,12.3749,0,217.1745,217.74650000000003,4.06918,34.9255
32.72286666666667,1.0,12.375,0,217.1745,217.74650000000003,4.06937,34.93
32.72286666666667,1.0,12.3751,0,217.17399999999998,217.746,4.06962,34.9328
32.72286666666667,1.0,12.3751,0,217.175,217.746,4.07006,34.9383
32.72286666666667,1.0,12.3752,0,217.175,217.746,4.07048,34.9439
32.72286666666667,1.0,12.3753,0,217.175,217.7455,4.07077,34.9484
32.72286666666667,1.0,12.3754,0,217.175,217.7455,4.07119,34.954
32.73303333333333,1.0,12.3754,0,217.1755,217.7455,4.07151,34.9599
32.73303333333333,1.0,12.3755,0,217.1755,217.7455,4.07177,34.9633
32.73303333333333,1.0,12.3756,0,217.1755,217.7455,4.07211,34.9679
32.73303333333333,1.0,12.3756,0,217.1765,217.7455,4.07256,34.9735
32.73303333333333,1.0,12.3757,0,217.1765,217.7455,4.07287,34.9783
32.73303333333333,1.0,12.3758,0,217.1765,217.7455,4.07327,34.9842
32.73303333333333,1.0,12.3759,0,217.1765,217.7455,4.07357,34.989
32.7432,1.0,12.376,0,217.1765,217.7455,4.07388,34.9938
32.7432,1.0,12.376,0,217.1765,217.7455,4.0742,34.9988
32.7432,1.0,12.3761,0,217.17700000000002,217.7455,4.07449,35.0021
32.7432,1.0,12.3762,0,217.17700000000002,217.7455,4.07496,35.0083
32.7432,1.0,12.3762,0,217.17700000000002,217.7455,4.0753,35.0136
32.7432,1.0,12.3763,0,217.17700000000002,217.7455,4.07565,35.0189
32.7432,1.0,12.3764,0,217.17700000000002,217.745,4.07593,35.0235
32.7432,1.0,12.3764,0,217.17700000000002,217.745,4.07622,35.0282
32.7432,1.0,12.3765,0,217.17700000000002,217.745,4.07655,35.0321
32.7432,1.0,12.3765,0,217.178,217.745,4.07694,35.0372
32.7432,1.0,12.3766,0,217.178,217.74450000000002,4.07732,35.0433
32.7432,1.0,12.3766,0,217.178,217.74450000000002,4.07765,35.0481
32.7432,1.0,12.3767,0,217.178,217.74450000000002,4.07798,35.0529
32.7432,1.0,12.3768,0,217.178,217.74450000000002,4.07831,35.0577
32.7432,1.0,12.3769,0,217.178,217.74450000000002,4.07866,35.063
32.7432,1.0,12.3769,0,217.178,217.74450000000002,4.079,35.0676
32.7432,1.0,12.377,0,217.178,217.74450000000002,4.07932,35.0725
32.7432,1.0,12.3771,0,217.178,217.74450000000002,4.07966,35.0773
32.7432,1.0,12.3771,0,217.178,217.74450000000002,4.07998,35.0826
32.7432,1.0,12.3772,0,217.17849999999999,217.744,4.08026,35.0868
32.7432,1.0,12.3772,0,217.17899999999997,217.744,4.08067,35.0917
32.7432,1.0,12.3773,0,217.17899999999997,217.744,4.08103,35.0969
32.7432,1.0,12.3774,0,217.17899999999997,217.744,4.08135,35.102
32.7432,1.0,12.3774,0,217.17899999999997,217.74349999999998,4.08167,35.1066
32.7432,1.0,12.3775,0,217.17899999999997,217.74349999999998,4.08199,35.1115
32.7432,1.0,12.3776,0,217.17899999999997,217.74349999999998,4.08233,35.1163
32.7432,1.0,12.3777,0,217.17899999999997,217.74349999999998,4.08268,35.1213
32.7432,1.0,12.3777,0,217.17899999999997,217.74349999999998,4.08299,35.1258
32.7432,1.0,12.3778,0,217.17899999999997,217.74349999999998,4.08335,35.1308
32.7432,1.0,12.3779,0,217.17899999999997,217.74349999999998,4.08367,35.1356
32.7432,1.0,12.378,0,217.1795,217.74349999999998,4.084,35.1403
32.7432,1.0,12.378,0,217.1795,217.743,4.08432,35.1454
32.7432,1.0,12.3781,0,217.1795,217.743,4.08463,35.1502
32.7432,1.0,12.3781,0,217.1795,217.7425,4.08498,35.1545
32.7432,1.0,12.3782,0,217.18,217.7425,4.08531,35.1595
32.7432,1.0,12.3782,0,217.18,217.7425,4.08566,35.1649
32.7432,1.0,12.3783,0,217.18,217.7425,4.08593,35.1696
32.7432,1.0,12.3784,0,217.18,217.7425,4.08626,35.1733
32.7432,1.0,12.3785,0,217.18,217.7425,4.08665,35.1786
32.7432,1.0,12.3785,0,217.18,217.7425,4.08696,35.1838
32.7432,1.0,12.3786,0,217.18,217.7425,4.08724,35.1877
32.7432,1.0,12.3787,0,217.18,217.742,4.08759,35.1922
32.7432,1.0,12.3787,0,217.1805,217.742,4.08796,35.1976
32.7432,1.0,12.3788,0,217.1805,217.7415,4.08828,35.2028
32.7432,1.0,12.3788,0,217.1805,217.7415,4.08853,35.2067
32.7432,1.0,12.3789,0,217.1805,217.7415,4.0889,35.2113
32.7432,1.0,12.379,0,217.18099999999998,217.7415,4.08924,35.2166
32.7432,1.0,12.379,0,217.18099999999998,217.7415,4.08955,35.2214
32.7432,1.0,12.3791,0,217.18099999999998,217.7415,4.08989,35.2263
32.7432,1.0,12.3792,0,217.18099999999998,217.7415,4.09015,35.2305
32.7432,1.0,12.3793,0,217.18099999999998,217.741,4.0905,35.2349
32.7432,1.0,12.3793,0,217.18099999999998,217.741,4.0908,35.2401
32.7432,1.0,12.3794,0,217.18099999999998,217.741,4.0911,35.244
32.753366666666665,1.0,12.3794,0,217.18099999999998,217.7405,4.09148,35.2491
32.753366666666665,1.0,12.3795,0,217.1815,217.7405,4.09177,35.2539
32.753366666666665,1.0,12.3796,0,217.1815,217.7405,4.09208,35.2583
32.753366666666665,1.0,12.3796,0,217.1815,217.7405,4.09241,35.2633
32.753366666666665,1.0,12.3797,0,217.1815,217.7405,4.09271,35.2676
32.753366666666665,1.0,12.3798,0,217.18200000000002,217.7405,4.09302,35.2722
32.753366666666665,1.0,12.3798,0,217.18200000000002,217.74,4.09334,35.2767
32.753366666666665,1.0,12.3799,0,217.18200000000002,217.74,4.09366,35.2814
32.753366666666665,1.0,12.38,0,217.18200000000002,217.74,4.09396,35.2857
32.753366666666665,1.0,12.3801,0,217.18200000000002,217.73950000000002,4.09426,35.2903
32.753366666666665,1.0,12.3801,0,217.18200000000002,217.73950000000002,4.09456,35.2948
32.753366666666665,1.0,12.3802,0,217.18200000000002,217.73950000000002,4.09488,35.2993
32.753366666666665,1.0,12.3803,0,217.18200000000002,217.73950000000002,4.0952,35.3039
32.753366666666665,1.0,12.3803,0,217.18200000000002,217.73950000000002,4.09551,35.3086
32.753366666666665,1.0,12.3804,0,217.1825,217.73950000000002,4.09582,35.3128
32.753366666666665,1.0,12.3805,0,217.1825,217.739,4.09612,35.3173
32.753366666666665,1.0,12.3806,0,217.183,217.739,4.09642,35.3218
32.753366666666665,1.0,12.3806,0,217.183,217.739,4.09674,35.3263
32.753366666666665,2.5,12.3807,0,217.183,217.7385,4.09706,35.3306
32.753366666666665,2.5,12.3807,0,217.1835,217.7385,4.09649,35.3314
32.753366666666665,2.5,12.3808,0,217.1855,217.7385,4.09729,35.3315
32.753366666666665,2.5,12.3808,0,217.186,217.7385,4.09791,35.3398
32.753366666666665,2.5,12.3809,0,217.186,217.7385,4.098,35.3449
32.753366666666665,2.5,12.3809,0,217.1855,217.7385,4.09804,35.3463
32.753366666666665,2.5,12.381,0,217.186,217.738,4.09824,35.3477
32.753366666666665,2.5,12.381,0,217.18650000000002,217.738,4.09844,35.3505
32.753366666666665,2.5,12.3811,0,217.18650000000002,217.7375,4.09856,35.3532
32.753366666666665,2.5,12.3811,0,217.187,217.7375,4.09874,35.3559
32.753366666666665,2.5,12.3811,0,217.187,217.7375,4.09889,35.3581
32.763533333333335,2.5,12.3811,0,217.1875,217.7375,4.09906,35.3603
32.763533333333335,2.5,12.3812,0,217.1875,217.7375,4.09921,35.3625
32.763533333333335,2.5,12.3812,0,217.188,217.7375,4.09936,35.3647
32.763533333333335,2.5,12.3813,0,217.1885,217.7375,4.09953,35.3671
32.763533333333335,2.5,12.3813,0,217.1885,217.7375,4.09971,35.3696
32.763533333333335,2.5,12.3813,0,217.1885,217.7375,4.09984,35.3714
32.763533333333335,2.5,12.3814,0,217.1885,217.7375,4.1,35.3736
32.763533333333335,2.5,12.3814,0,217.189,217.7375,4.10013,35.3758
32.763533333333335,2.5,12.3814,0,217.1895,217.7375,4.10031,35.3784
32.763533333333335,2.5,12.3814,0,217.1895,217.7375,4.10043,35.3801
32.763533333333335,2.5,12.3815,0,217.1895,217.7375,4.10061,35.3823
32.763533333333335,2.5,12.3815,0,217.1895,217.7375,4.10078,35.3848
32.763533333333335,2.5,12.3815,0,217.1895,217.7375,4.10088,35.3868
32.763533333333335,2.5,12.3816,0,217.19,217.737,4.10102,35.3887
32.763533333333335,2.5,12.3816,0,217.1905,217.737,4.10119,35.3911
32.763533333333335,2.5,12.3816,0,217.1905,217.737,4.10133,35.3932
32.763533333333335,2.5,12.3817,0,217.1905,217.737,4.10149,35.3955
32.763533333333335,2.5,12.3817,0,217.1905,217.737,4.10166,35.3979
32.763533333333335,2.5,12.3817,0,217.1905,217.73649999999998,4.10179,35.3999
32.763533333333335,2.5,12.3817,0,217.191,217.73649999999998,4.10193,35.402
32.763533333333335,2.5,12.3818,0,217.191,217.73649999999998,4.10205,35.4038
32.763533333333335,2.5,12.3818,0,217.19150000000002,217.73649999999998,4.10218,35.4056
32.763533333333335,2.5,12.3818,0,217.19150000000002,217.73649999999998,4.10233,35.4078
32.763533333333335,2.5,12.3818,0,217.19150000000002,217.73649999999998,4.10245,35.4099
32.763533333333335,2.5,12.3818,0,217.19150000000002,217.73649999999998,4.10258,35.4119
32.763533333333335,2.5,12.3819,0,217.192,217.73649999999998,4.10271,35.4137
32.763533333333335,2.5,12.3819,0,217.192,217.73649999999998,4.10285,35.4156
32.763533333333335,2.5,12.3819,0,217.192,217.736,4.10297,35.4175
32.763533333333335,2.5,12.382,0,217.192,217.736,4.1031,35.4196
32.763533333333335,2.5,12.382,0,217.1925,217.736,4.10322,35.4212
16.351200000000002,2.5,12.382,0,217.19299999999998,217.736,4.10336,35.4232
16.452966666666665,2.5,12.382,0,217.19299999999998,217.736,4.10349,35.4252
16.656466666666667,2.5,12.3821,0,217.19299999999998,217.7355,4.10364,35.4275
16.910833333333333,2.5,12.3821,0,217.19299999999998,217.7355,4.10381,35.43
17.155033333333332,2.5,12.3822,0,217.1925,217.7355,4.10398,35.4325
17.378899999999998,2.5,12.3822,0,217.1925,217.7355,4.10416,35.4353
17.501,2.5,12.3822,0,217.1925,217.7355,4.10436,35.4381
17.646733333333334,2.5,12.3823,0,217.192,217.736,4.10453,35.4403
17.8501,2.5,12.3823,0,217.192,217.73649999999998,4.10471,35.442
18.05346666666667,2.5,12.3824,0,217.192,217.738,4.10494,35.4433
18.27716666666667,2.5,12.3824,0,217.1925,217.7405,4.10511,35.4434
18.480533333333334,2.5,12.3825,0,217.1935,217.744,4.10531,35.443
18.694066666666668,2.5,12.3825,0,217.195,217.74849999999998,4.10549,35.4416
18.897466666666666,2.5,12.3825,0,217.197,217.753,4.10567,35.4392
24.367166666666666,2.5,12.3826,0,217.199,217.7585,4.10586,35.4367
37.6855,2.5,12.3826,0,217.2015,217.76350000000002,4.10607,35.4342
46.95740000000001,2.5,12.3827,0,217.204,217.76850000000002,4.10626,35.432
46.0626,2.5,12.3827,0,217.207,217.773,4.10642,35.4299
44.79163333333333,2.5,12.3828,0,217.2095,217.77749999999997,4.1066,35.4279
43.13426666666667,2.5,12.3828,0,217.2125,217.7815,4.10676,35.4262
57.61463333333333,2.5,12.3828,0,217.216,217.7855,4.10688,35.4238
55.84563333333333,2.5,12.3829,0,217.219,217.78949999999998,4.10701,35.4215
53.790533333333336,2.5,12.3829,0,217.2225,217.7935,4.10715,35.4197
51.28756666666666,2.5,12.3829,0,217.2265,217.79649999999998,4.10726,35.418
49.40526666666667,2.5,12.383,0,217.23,217.79950000000002,4.10734,35.4162
49.35433333333333,2.5,12.383,0,217.234,217.802,4.10745,35.4151
49.55769999999999,2.5,12.383,0,217.2375,217.80349999999999,4.10756,35.4149
49.791566666666675,2.5,12.383,0,217.2405,217.80450000000002,4.10762,35.4153
50.0153,2.5,12.383,0,217.243,217.804,4.1077,35.4168
50.21866666666667,2.5,12.3831,0,217.245,217.8025,4.10777,35.4191
50.42203333333333,2.5,12.3831,0,217.247,217.8005,4.10783,35.4223
50.61526666666666,2.5,12.3831,0,217.248,217.7975,4.10788,35.426
50.78813333333333,2.5,12.3831,0,217.249,217.794,4.10794,35.4301
50.961000000000006,2.5,12.3831,0,217.24900000000002,217.7905,4.10797,35.4342
51.12370000000001,2.5,12.3831,0,217.249,217.7865,4.10799,35.4385
51.296533333333336,2.5,12.3831,0,217.24900000000002,217.7825,4.10804,35.4431
51.43890000000001,2.5,12.3831,0,217.24849999999998,217.778,4.10808,35.4478
51.58126666666667,2.5,12.3831,0,217.2475,217.7735,4.1081,35.4527
51.72363333333334,2.5,12.3831,0,217.2465,217.76850000000002,4.10813,35.4577
51.886300000000006,2.5,12.3831,0,217.24450000000002,217.7625,4.10815,35.4641
52.008333333333326,2.5,12.3831,0,217.2425,217.7575,4.10815,35.4696
52.13033333333334,2.5,12.3831,0,217.2405,217.75150000000002,4.10816,35.4754
52.22186666666666,2.5,12.3831,0,217.238,217.7455,4.10817,35.4815
52.364200000000004,2.5,12.3831,0,217.2355,217.73950000000002,4.10817,35.4878
52.4659,2.5,12.3831,0,217.232,217.733,4.10817,35.4942
52.567566666666664,2.5,12.3831,0,217.22899999999998,217.7265,4.10817,35.5006
52.669266666666665,2.5,12.3831,0,217.22500000000002,217.71949999999998,4.10815,35.5071
52.760766666666676,2.5,12.3831,0,217.2215,217.713,4.10812,35.5136
52.842099999999995,2.5,12.3831,0,217.21749999999997,217.7055,4.10809,35.5201
52.93359999999999,2.5,12.3831,0,217.21300000000002,217.69850000000002,4.10805,35.5267
53.01496666666666,2.5,12.3831,0,217.20850000000002,217.69150000000002,4.10801,35.5333
53.08613333333333,2.5,12.3831,0,217.2045,217.684,4.10796,35.5399
53.16746666666668,2.5,12.3831,0,217.1995,217.67649999999998,4.1079,35.5465
53.238633333333325,2.5,12.3831,0,217.195,217.669,4.10784,35.5532
53.29963333333333,2.5,12.383,0,217.1895,217.6615,4.10778,35.5599
53.36063333333333,2.5,12.383,0,217.1845,217.654,4.10771,35.5666
53.42163333333334,2.5,12.383,0,217.17899999999997,217.646,4.10763,35.5733
53.48263333333333,2.5,12.383,0,217.1735,217.63850000000002,4.10755,35.58
53.53346666666666,2.5,12.383,0,217.1685,217.63049999999998,4.10747,35.5867
53.584300000000006,2.5,12.383,0,217.16250000000002,217.6225,4.10739,35.5934
53.6148,2.5,12.383,0,217.15699999999998,217.61450000000002,4.1073,35.6001
53.66563333333334,2.5,12.3829,0,217.1515,217.60649999999998,4.1072,35.6067
