,一回路压力平均值,一环路冷热段平均值,堆芯出口温度平均值,主蒸汽压力平均值,辅助给水流量平均值,重要厂用水系统压力,DeltaTsat平均值,安全壳压力平均值,SG1水位平均值,稳压器泄压箱压力,压缩空气系统压力,汽机旁路系统蒸汽阀平均开度
16057,-0.604991296,-0.405356123,-0.452621998,-0.435461956,0.814811009,0.504147614,0.062774097,0.520291648,0.921471412,0.829309707,0.54042245,0.064223957
16058,-0.605487975,-0.405922067,-0.453072191,-0.436072154,0.814811009,0.504147614,0.062471825,0.520291648,0.921471412,0.829749487,0.541190576,0.064223957
16059,-0.605984655,-0.406488011,-0.453522384,-0.436682353,0.814811009,0.504147614,0.062169553,0.520291648,0.921471412,0.830083114,0.541958703,0.064223957
16060,-0.60647859,-0.407089326,-0.454000714,-0.437292552,0.814811009,0.504147614,0.06184489,0.520291648,0.921471412,0.831159818,0.542726829,0.064223957
16061,-0.606972525,-0.40765527,-0.454450907,-0.437905602,0.814811009,0.504147614,0.061553813,0.520291648,0.921471412,0.83250949,0.543430944,0.064223957
16062,-0.607466461,-0.408221214,-0.454887031,-0.438518652,0.814811009,0.504147614,0.061262736,0.520291648,0.921471412,0.833404216,0.54419907,0.064223957
16063,-0.607960396,-0.408787158,-0.455323156,-0.439128851,0.814811009,0.504147614,0.060977257,0.520291648,0.921471412,0.833707512,0.544967196,0.064223957
16064,-0.608451587,-0.409353101,-0.455773349,-0.439741901,0.814811009,0.504147614,0.060691777,0.520291648,0.921471412,0.834223117,0.545735322,0.064223957
16065,-0.608942778,-0.409901359,-0.456223541,-0.440349248,0.814811009,0.504147614,0.060411895,0.520291648,0.921471412,0.835496964,0.546503448,0.064223957
16066,-0.609431225,-0.410449618,-0.456659666,-0.440960872,0.814811009,0.504147614,0.060132014,0.520291648,0.921471412,0.836755647,0.547207564,0.064223957
16067,-0.609919672,-0.411015561,-0.45709579,-0.441571071,0.814811009,0.504147614,0.059863327,0.520291648,0.921471412,0.8374229,0.54797569,0.064223957
16068,-0.610410864,-0.411581505,-0.457545983,-0.442179844,0.814811009,0.504147614,0.059583445,0.520291648,0.921471412,0.837680702,0.548743816,0.064223957
16069,-0.610896567,-0.412147449,-0.457982108,-0.442790043,0.814811009,0.504147614,0.059314759,0.520291648,0.921471412,0.838438945,0.549511942,0.064223957
16070,-0.611385014,-0.412713393,-0.458418232,-0.443400242,0.814811009,0.504147614,0.059046072,0.520291648,0.921471412,0.839818946,0.550280068,0.064223957
16071,-0.611870717,-0.413261651,-0.458868425,-0.44401044,0.814811009,0.504147614,0.058777386,0.520291648,0.921471412,0.840941145,0.550984184,0.064223957
16072,-0.612353676,-0.413809909,-0.459318618,-0.444620639,0.814811009,0.504147614,0.058519895,0.520291648,0.921471412,0.841411255,0.55175231,0.064223957
16073,-0.612839379,-0.414375853,-0.459754742,-0.445227986,0.814811009,0.504147614,0.058262404,0.520291648,0.921471412,0.841714552,0.552520436,0.064223957
16074,-0.613322338,-0.414941796,-0.460190867,-0.445835334,0.814811009,0.504147614,0.058004912,0.520291648,0.921471412,0.842745761,0.553288562,0.064223957
16075,-0.613805297,-0.41550774,-0.46064106,-0.446445532,0.814811009,0.504147614,0.057747421,0.520291648,0.921471412,0.844110598,0.553992678,0.064223957
16076,-0.614288256,-0.416073684,-0.461091252,-0.447068562,0.814811009,0.504147614,0.057501125,0.520291648,0.921471412,0.845050818,0.554760804,0.086667698
16077,-0.614768471,-0.416621942,-0.461527377,-0.447874081,0.814811009,0.504147614,0.057249232,0.520291648,0.921471412,0.84536928,0.55552893,0.086667698
16078,-0.615248685,-0.4171702,-0.461963501,-0.448663918,0.814811009,0.504147614,0.056997338,0.520291648,0.921471412,0.84583939,0.556297056,0.10911144
16079,-0.6157289,-0.417736144,-0.462413694,-0.449547851,0.814811009,0.504147614,0.056751042,0.520291648,0.921471412,0.847082908,0.557065182,0.10911144
16080,-0.616209115,-0.418302088,-0.462849819,-0.45034339,0.814811009,0.504147614,0.056504746,0.520291648,0.921471412,0.84837192,0.557769298,0.10911144
16081,-0.616686586,-0.418868031,-0.463285943,-0.451081902,0.814811009,0.504147614,0.05625845,0.520291648,0.921471412,0.849099832,0.558537424,0.10911144
16082,-0.617166801,-0.419398604,-0.463736136,-0.451786196,0.814811009,0.504147614,0.05602335,0.520291648,0.921471412,0.84934247,0.55930555,0.10911144
16083,-0.617644272,-0.419964548,-0.46417226,-0.452466254,0.814811009,0.504147614,0.055788249,0.54268739,0.921471412,0.850055218,0.560073676,0.10911144
16084,-0.618124486,-0.420530491,-0.464622453,-0.453132055,0.814811009,0.504147614,0.055553148,0.54268739,0.921471412,0.851420054,0.560841802,0.10911144
16085,-0.618601957,-0.421096435,-0.465058578,-0.453790728,0.814811009,0.504147614,0.055318048,0.54268739,0.921471412,0.852572582,0.561545917,0.10911144
16086,-0.619076684,-0.421662379,-0.465508771,-0.454440846,0.814811009,0.504147614,0.05509974,0.54268739,0.921471412,0.853088187,0.562314043,0.10911144
16087,-0.619554155,-0.422210637,-0.465958963,-0.455090964,0.814811009,0.504147614,0.054892627,0.565083132,0.921471412,0.853376319,0.56308217,0.10911144
16088,-0.620078275,-0.422758895,-0.466409156,-0.455803813,0.814811009,0.504147614,0.054691113,0.54268739,0.921471412,0.854498518,0.563914306,0.10911144
16089,-0.620553002,-0.423324839,-0.466859349,-0.456448229,0.814811009,0.504147614,0.054489598,0.54268739,0.921471412,0.855848189,0.564682432,0.10911144
16090,-0.621027728,-0.423890783,-0.467309542,-0.457098347,0.814811009,0.504147614,0.054299278,0.54268739,0.921471412,0.85675808,0.565386548,0.10911144
16091,-0.621502455,-0.424474412,-0.467759735,-0.457742762,0.814811009,0.504147614,0.054108959,0.54268739,0.921471412,0.857061377,0.566154674,0.10911144
16092,-0.621927788,-0.425040356,-0.468209928,-0.458324447,0.814811009,0.504147614,0.053924237,0.54268739,0.921471412,0.857485993,0.566858789,0.10911144
16093,-0.622399771,-0.425588614,-0.468660121,-0.458973139,0.814811009,0.504147614,0.053745112,0.54268739,0.921471412,0.858699181,0.567626915,0.10911144
16094,-0.622871753,-0.426154558,-0.469110314,-0.459618981,0.814811009,0.504147614,0.053565988,0.54268739,0.921471412,0.859988193,0.568331031,0.10911144
16095,-0.623340992,-0.426720502,-0.469560507,-0.460257693,0.814811009,0.504147614,0.053392461,0.54268739,0.921471412,0.8607616,0.569099157,0.10911144
16096,-0.625264595,-0.429001962,-0.471375347,-0.462314975,0.814811009,0.504147614,0.052715147,0.54268739,0.921471412,0.864295009,0.572235672,0.10911144
16097,-0.62573109,-0.429567906,-0.47182554,-0.461881563,0.814811009,0.504147614,0.052569609,0.54268739,0.921471412,0.864780285,0.572939787,0.10911144
16098,-0.62619484,-0.43013385,-0.472275733,-0.461192951,0.814811009,0.504147614,0.05242407,0.54268739,0.921471412,0.865098746,0.573707913,0.10911144
16099,-0.626655846,-0.430699794,-0.472739994,-0.461161586,0.814811009,0.504147614,0.052300922,0.54268739,0.921471412,0.866099626,0.57447604,0.10911144
16100,-0.627114109,-0.431283423,-0.473190187,-0.461195802,0.814811009,0.504147614,0.052183372,0.54268739,0.921471412,0.867464462,0.575244166,0.10911144
16101,-0.627569627,-0.431849367,-0.47364038,-0.461831664,0.814811009,0.504147614,0.052071419,0.54268739,0.921471412,0.868419848,0.575948281,0.10911144
16102,-0.628022401,-0.432432997,-0.474090573,-0.46163064,0.814811009,0.504147614,0.051959467,0.54268739,0.921471412,0.868753474,0.576716407,0.10911144
16103,-0.628472431,-0.432998941,-0.474540766,-0.46243616,0.814811009,0.504147614,0.051853112,0.54268739,0.921471412,0.86920842,0.577484533,0.10911144
16104,-0.628922461,-0.433564884,-0.474976891,-0.463588124,0.814811009,0.504147614,0.051713171,0.54268739,0.921471412,0.870451937,0.578252659,0.10911144
16105,-0.629369746,-0.434130828,-0.475413015,-0.463766336,0.814811009,0.504147614,0.051567632,0.54268739,0.921471412,0.871740949,0.579020785,0.10911144
16106,-0.629814288,-0.434696772,-0.475835071,-0.46439792,0.814811009,0.504147614,0.051394106,0.54268739,0.921471412,0.872484027,0.579788912,0.10911144
16107,-0.63025883,-0.43524503,-0.476257127,-0.4653788,0.814811009,0.504147614,0.051192591,0.54268739,0.921471412,0.872741829,0.580493027,0.10911144
16108,-0.630703372,-0.435810974,-0.476679183,-0.465835023,0.814811009,0.504147614,0.050979881,0.54268739,0.921471412,0.873424247,0.581261153,0.10911144
16109,-0.631145169,-0.436359232,-0.477073101,-0.4660945,0.814811009,0.504147614,0.050767171,0.54268739,0.921471412,0.874789084,0.582029279,0.10911144
16110,-0.631584223,-0.43690749,-0.477495157,-0.466574961,0.814811009,0.504147614,0.050571253,0.54268739,0.921471412,0.875956777,0.582797405,0.131555181
16111,-0.632017788,-0.437455748,-0.477917213,-0.467855237,0.814811009,0.504147614,0.050392129,0.54268739,0.921471412,0.876487547,0.583565531,0.131555181
16112,-0.632454098,-0.438057063,-0.478367406,-0.468679291,0.814811009,0.504147614,0.050190614,0.54268739,0.921471412,0.876775679,0.584269647,0.153998923
16113,-0.632887663,-0.438605321,-0.478789462,-0.469748564,0.814811009,0.504147614,0.050022685,0.54268739,0.921471412,0.877731064,0.585037773,0.153998923
16114,-0.633321229,-0.439135894,-0.479211518,-0.469536135,0.814811009,0.504147614,0.049871549,0.54268739,0.921471412,0.879111065,0.585805899,0.153998923
16115,-0.63375205,-0.439684152,-0.479619505,-0.469654468,0.814811009,0.504147614,0.049714815,0.54268739,0.921471412,0.88009678,0.586574025,0.153998923
16116,-0.634182871,-0.440214724,-0.480027492,-0.47001517,0.814811009,0.504147614,0.049569277,0.54268739,0.921471412,0.880460737,0.587278141,0.153998923
16117,-0.634613693,-0.440780668,-0.480449548,-0.470085029,0.814811009,0.504147614,0.049423738,0.54268739,0.921471412,0.880870187,0.588046267,0.153998923
16118,-0.63504177,-0.441328926,-0.480871604,-0.471080166,0.814811009,0.504147614,0.049289395,0.54268739,0.921471412,0.882083375,0.588814393,0.153998923
16119,-0.635467103,-0.441859498,-0.48129366,-0.472547209,0.814811009,0.504147614,0.049149454,0.54268739,0.921471412,0.883387552,0.589582519,0.176442665
16120,-0.63589518,-0.44239007,-0.481715716,-0.473577989,0.814811009,0.504147614,0.049009513,0.54268739,0.921471412,0.884145794,0.590350645,0.176442665
16121,-0.636326002,-0.442938328,-0.482123703,-0.474135436,0.814811009,0.504147614,0.048841584,0.54268739,0.921471412,0.884403597,0.591054761,0.198886406
16122,-0.636773288,-0.443468901,-0.482531691,-0.474252344,0.814811009,0.504147614,0.048612081,0.54268739,0.921471412,0.88504052,0.591822887,0.198886406
16123,-0.637204109,-0.443981787,-0.482953746,-0.474597363,0.814811009,0.504147614,0.048455347,0.54268739,0.921471412,0.886405357,0.592591013,0.198886406
16124,-0.637640418,-0.444530045,-0.483375802,-0.475361537,0.814811009,0.504147614,0.04823704,0.54268739,0.921471412,0.88757305,0.593359139,0.198886406
16125,-0.638079472,-0.445060618,-0.483769721,-0.476108602,0.814811009,0.504147614,0.04804672,0.54268739,0.921471412,0.88807349,0.594063254,0.198886406
16126,-0.638510293,-0.44559119,-0.484191777,-0.477562814,0.814811009,0.504147614,0.047867596,0.54268739,0.921471412,0.888361622,0.59483138,0.221330148
16127,-0.638949347,-0.446139448,-0.484613833,-0.478950018,0.814811009,0.504147614,0.047677276,0.54268739,0.921471412,0.889271513,0.595599507,0.221330148
16128,-0.639385656,-0.446652335,-0.485035889,-0.479068351,0.814811009,0.504147614,0.047509347,0.54268739,0.921471412,0.890651514,0.596367633,0.221330148
16129,-0.639816478,-0.447182907,-0.485457945,-0.479185258,0.814811009,0.504147614,0.047319027,0.54268739,0.921471412,0.891622064,0.597135759,0.243773889
16130,-0.640252787,-0.447731165,-0.48588,-0.480288748,0.814811009,0.504147614,0.047184684,0.54268739,0.921471412,0.891955691,0.597839874,0.243773889
16131,-0.640691841,-0.448261737,-0.486302056,-0.480640896,0.814811009,0.504147614,0.047016755,0.54268739,0.921471412,0.892334812,0.598608,0.243773889
16132,-0.641125406,-0.448792309,-0.486724112,-0.481581856,0.814811009,0.504147614,0.046865619,0.54268739,0.921471412,0.89351767,0.599376126,0.243773889
16133,-0.641427256,-0.449322882,-0.487146168,-0.481809968,0.814811009,0.504147614,0.046445796,0.54268739,0.921471412,0.894806682,0.600144252,0.243773889
16134,-0.641910215,-0.449835768,-0.487568224,-0.483767451,0.814811009,0.504147614,0.047319027,0.54268739,0.921471412,0.895564924,0.600912378,0.243773889
16135,-0.642288898,-0.450384026,-0.48799028,-0.48474548,0.814811009,0.504147614,0.047128708,0.54268739,0.921471412,0.895807562,0.601680505,0.243773889
16136,-0.642648373,-0.450914599,-0.488412336,-0.48483815,0.814811009,0.504147614,0.047274246,0.54268739,0.921471412,0.896398991,0.60238462,0.243773889
16137,-0.64300236,-0.451462857,-0.48884846,-0.484979295,0.814811009,0.504147614,0.047470164,0.54268739,0.921471412,0.897733498,0.603152746,0.243773889
16138,-0.643405741,-0.452011115,-0.489284584,-0.485560979,0.814811009,0.504147614,0.047481359,0.54268739,0.921471412,0.898977015,0.603984883,0.243773889
16139,-0.643817354,-0.452541687,-0.48970664,-0.485690718,0.814811009,0.504147614,0.0476213,0.54268739,0.921471412,0.899447125,0.604753009,0.243773889
16140,-0.644209758,-0.453072259,-0.490142765,-0.487069368,0.814811009,0.504147614,0.047666081,0.54268739,0.921471412,0.899704928,0.605521135,0.243773889
16141,-0.644599418,-0.453620517,-0.490578889,-0.487306033,0.814811009,0.504147614,0.047778033,0.54268739,0.921471412,0.900645148,0.60622525,0.243773889
16142,-0.644991822,-0.454168775,-0.491029082,-0.488164304,0.814811009,0.504147614,0.0478564,0.54268739,0.921471412,0.90199482,0.606993377,0.243773889
16143,-0.64538697,-0.454717034,-0.491451138,-0.488805868,0.814811009,0.504147614,0.047934767,0.54268739,0.921471412,0.90293504,0.607761503,0.243773889
16144,-0.645782118,-0.455265292,-0.491901331,-0.489980643,0.814811009,0.504147614,0.048013134,0.54268739,0.921471412,0.903238337,0.608529629,0.243773889
16145,-0.646180011,-0.455795864,-0.492337455,-0.491213871,0.814811009,0.504147614,0.04806911,0.54268739,0.921471412,0.903647788,0.609297755,0.243773889
16146,-0.646580647,-0.456361808,-0.49277358,-0.491255217,0.814811009,0.504147614,0.048119489,0.54268739,0.921471412,0.904830646,0.61000187,0.243773889
16147,-0.646981283,-0.45689238,-0.493209704,-0.491945254,0.814811009,0.504147614,0.048158673,0.54268739,0.921471412,0.906089328,0.610769996,0.243773889
16148,-0.64738192,-0.457458324,-0.493645828,-0.492636718,0.814811009,0.504147614,0.048203454,0.54268739,0.921471412,0.906817241,0.611538122,0.243773889
16149,-0.647746883,-0.457988896,-0.494096021,-0.493177057,0.814811009,0.504147614,0.048225844,0.54268739,0.921471412,0.906999219,0.612242238,0.243773889
16150,-0.648150264,-0.45855484,-0.494518077,-0.494671189,0.814811009,0.504147614,0.048270625,0.54268739,0.921471412,0.907545154,0.613010364,0.243773889
16151,-0.648559132,-0.459103098,-0.49496827,-0.496228051,0.814811009,0.504147614,0.048293016,0.54268739,0.921471412,0.908819001,0.61377849,0.243773889
16152,-0.648965257,-0.459651356,-0.495418463,-0.497505476,0.814811009,0.504147614,0.048337797,0.54268739,0.921471412,0.910001859,0.614546616,0.243773889
16153,-0.64937687,-0.460199614,-0.495868656,-0.498589006,0.814811009,0.504147614,0.048365785,0.54268739,0.921471412,0.910578123,0.615250732,0.243773889
16154,-0.649791226,-0.460765558,-0.496318849,-0.499552778,0.814811009,0.504147614,0.048393773,0.54268739,0.921471412,0.910775266,0.616018858,0.243773889
16155,-0.650205583,-0.46129613,-0.496769042,-0.50043386,0.814811009,0.504147614,0.04847214,0.54268739,0.921471412,0.911579003,0.616786984,0.243773889
16156,-0.650554082,-0.461862074,-0.497219235,-0.501263616,0.814811009,0.504147614,0.048752022,0.54268739,0.921471412,0.91291351,0.61755511,0.243773889
16157,-0.650982159,-0.462410332,-0.497669428,-0.502062007,0.814811009,0.504147614,0.048763217,0.54268739,0.921471412,0.913944719,0.618323236,0.243773889
16158,-0.651349867,-0.462976276,-0.498119621,-0.502840438,0.814811009,0.504147614,0.048998318,0.54268739,0.921471412,0.914323841,0.619027352,0.243773889
16159,-0.651764224,-0.46354222,-0.498583882,-0.503604612,0.814811009,0.504147614,0.049099075,0.54268739,0.921471412,0.914596808,0.619795478,0.243773889
16160,-0.652151139,-0.464090478,-0.499048144,-0.504363083,0.814811009,0.504147614,0.04930059,0.54268739,0.921471412,0.915658347,0.620563604,0.243773889
16161,-0.652560008,-0.464674107,-0.499526474,-0.505115851,0.814811009,0.504147614,0.049457324,0.54268739,0.921471412,0.916947359,0.62133173,0.243773889
16162,-0.6529579,-0.465257737,-0.500004804,-0.505862917,0.814811009,0.504147614,0.049658839,0.54268739,0.921471412,0.917781426,0.622035845,0.243773889
16163,-0.653366769,-0.465805995,-0.500483134,-0.506609983,0.814811009,0.504147614,0.049826768,0.54268739,0.921471412,0.918024063,0.622803972,0.243773889
16164,-0.65377015,-0.466389624,-0.500961464,-0.507357048,0.814811009,0.504147614,0.050005892,0.54268739,0.921471412,0.918479009,0.623572098,0.243773889
16165,-0.654179018,-0.466973254,-0.501439794,-0.508092709,0.814811009,0.504147614,0.050185016,0.54268739,0.921471412,0.91982868,0.624340224,0.243773889
16166,-0.654629048,-0.467556883,-0.501918124,-0.508905356,0.814811009,0.504147614,0.050364141,0.54268739,0.921471412,0.920996373,0.62517236,0.243773889
16167,-0.655037917,-0.468140513,-0.502396453,-0.509638165,0.814811009,0.504147614,0.05053207,0.54268739,0.921471412,0.921557473,0.625940486,0.243773889
16168,-0.65544953,-0.468724142,-0.502874783,-0.510373825,0.814811009,0.504147614,0.050694401,0.54268739,0.921471412,0.921739451,0.626644602,0.243773889
16169,-0.655861142,-0.469307772,-0.503353113,-0.511103782,0.814811009,0.504147614,0.050867928,0.54268739,0.921471412,0.922497693,0.627412728,0.243773889
16170,-0.656275499,-0.469909087,-0.503845512,-0.511828037,0.814811009,0.504147614,0.051024662,0.54268739,0.921471412,0.9238322,0.628180854,0.243773889
16171,-0.656689856,-0.470492717,-0.50433791,-0.512557994,0.814811009,0.504147614,0.051192591,0.54268739,0.921471412,0.92483308,0.62894898,0.243773889
16172,-0.657104213,-0.471076346,-0.50481624,-0.513282249,0.814811009,0.504147614,0.05136052,0.54268739,0.921471412,0.925197036,0.629717106,0.243773889
16173,-0.65751857,-0.471677662,-0.50529457,-0.514003652,0.814811009,0.504147614,0.051528449,0.54268739,0.921471412,0.925470003,0.630421222,0.243773889
16174,-0.657935671,-0.472261291,-0.505786969,-0.514719352,0.814811009,0.504147614,0.051696378,0.54268739,0.921471412,0.926501213,0.631189348,0.243773889
16175,-0.658352771,-0.472880292,-0.506279367,-0.515432201,0.814811009,0.504147614,0.051858709,0.54268739,0.921471412,0.927790225,0.631957474,0.243773889
16176,-0.658769872,-0.473463922,-0.506757697,-0.51614505,0.814811009,0.504147614,0.052026638,0.54268739,0.921471412,0.928609127,0.6327256,0.243773889
